,record_ID,week,store_id,sku_id,total_price,base_price,is_featured_sku,is_display_sku
6629,222041,20/08/13,9713,222087,146.0625,226.575,0,0
6630,222042,20/08/13,9713,320485,234.4125,234.4125,0,0
6631,222043,20/08/13,9713,378934,234.4125,234.4125,0,0
6632,222044,20/08/13,9713,222765,277.1625,277.1625,0,0
6633,222045,20/08/13,9713,223245,233.7,233.7,0,0
6634,222047,20/08/13,9713,398721,401.85,469.5375,1,1
6635,222048,20/08/13,9713,245387,401.85,469.5375,1,0
6636,222049,20/08/13,9713,245338,401.85,469.5375,1,0
6637,222052,20/08/13,9731,216418,110.4375,110.4375,0,0
6638,222053,20/08/13,9731,216419,110.4375,110.4375,0,0
6639,222056,20/08/13,9731,216425,141.7875,141.7875,0,0
6640,222057,20/08/13,9731,216233,133.95,133.95,0,0
6641,222060,20/08/13,9731,219009,198.7875,198.7875,0,0
6642,222061,20/08/13,9731,219029,234.4125,341.2875,1,1
6643,222062,20/08/13,9731,222087,139.65,227.2875,0,0
6644,222065,20/08/13,9731,222765,277.1625,277.1625,0,0
6645,222066,20/08/13,9731,223245,233.7,233.7,0,0
6646,222067,20/08/13,9731,223153,240.825,240.825,0,0
6647,222070,20/08/13,9731,245338,401.85,469.5375,1,1
6648,222073,20/08/13,9745,216418,109.0125,109.0125,0,0
6649,222074,20/08/13,9745,216419,110.4375,110.4375,0,0
6650,222075,20/08/13,9745,300021,109.0125,109.0125,0,0
6651,222077,20/08/13,9745,216425,141.075,141.075,0,0
6652,222078,20/08/13,9745,216233,137.5125,137.5125,0,0
6653,222079,20/08/13,9745,217390,163.875,163.875,0,0
6654,222082,20/08/13,9745,219009,198.7875,198.7875,0,0
6655,222083,20/08/13,9745,219029,235.125,341.2875,1,1
6656,222084,20/08/13,9745,222087,166.0125,224.4375,0,0
6657,222085,20/08/13,9745,320485,234.4125,234.4125,0,1
6658,222087,20/08/13,9745,222765,277.1625,277.1625,0,0
6659,222088,20/08/13,9745,223245,215.175,215.175,0,0
6660,222089,20/08/13,9745,223153,240.825,240.825,0,0
6661,222091,20/08/13,9745,245387,401.85,469.5375,1,1
6662,222092,20/08/13,9745,245338,401.85,469.5375,1,1
6663,222094,20/08/13,9745,547934,177.4125,177.4125,0,0
6664,222095,20/08/13,9770,216418,88.35,88.35,0,0
6665,222100,20/08/13,9770,216233,109.725,109.725,0,0
6666,222101,20/08/13,9770,217390,136.8,136.8,0,0
6667,222104,20/08/13,9770,219844,256.5,256.5,0,0
6668,222105,20/08/13,9770,219009,158.175,190.95,0,0
6669,222106,20/08/13,9770,219029,241.5375,309.9375,1,1
6670,222107,20/08/13,9770,222087,130.3875,236.55,0,0
6671,222108,20/08/13,9770,320485,234.4125,234.4125,0,0
6672,222110,20/08/13,9770,222765,239.4,239.4,0,0
6673,222112,20/08/13,9770,223153,212.325,212.325,0,0
6674,222114,20/08/13,9770,245387,391.1625,391.1625,1,1
6675,222117,20/08/13,9789,216418,86.2125,86.2125,0,0
6676,222118,20/08/13,9789,216419,87.6375,87.6375,0,0
6677,222121,20/08/13,9789,216233,111.8625,131.1,0,0
6678,222122,20/08/13,9789,217390,158.175,177.4125,0,0
6679,222124,20/08/13,9789,219009,205.9125,205.9125,0,0
6680,222125,20/08/13,9789,219029,234.4125,327.0375,1,1
6681,222126,20/08/13,9789,222087,230.85,230.85,0,0
6682,222127,20/08/13,9789,320485,234.4125,234.4125,0,0
6683,222128,20/08/13,9789,378934,234.4125,234.4125,0,0
6684,222129,20/08/13,9789,222765,236.55,236.55,0,0
6685,222130,20/08/13,9789,223245,231.5625,231.5625,0,0
6686,222131,20/08/13,9789,223153,235.8375,235.8375,0,0
6687,222133,20/08/13,9789,245387,391.1625,401.85,1,1
6688,222134,20/08/13,9789,245338,391.1625,401.85,1,1
6689,222136,20/08/13,9789,547934,191.6625,191.6625,0,0
6690,222137,20/08/13,9813,216418,86.2125,86.2125,0,0
6691,222138,20/08/13,9813,216419,87.6375,87.6375,0,0
6692,222142,20/08/13,9813,216425,111.15,128.25,0,0
6693,222143,20/08/13,9813,216233,111.8625,111.8625,0,0
6694,222144,20/08/13,9813,217390,155.325,155.325,0,0
6695,222145,20/08/13,9813,217217,267.9,267.9,0,0
6696,222146,20/08/13,9813,217777,264.3375,264.3375,0,0
6697,222147,20/08/13,9813,219844,267.9,267.9,0,0
6698,222148,20/08/13,9813,219009,169.575,215.8875,0,0
6699,222149,20/08/13,9813,219029,242.25,327.0375,1,1
6700,222150,20/08/13,9813,222087,125.4,241.5375,0,0
6701,222153,20/08/13,9813,222765,239.4,239.4,0,0
6702,222154,20/08/13,9813,223245,232.9875,232.9875,0,0
6703,222155,20/08/13,9813,223153,235.8375,235.8375,0,0
6704,222158,20/08/13,9823,216418,109.725,109.725,0,0
6705,222159,20/08/13,9823,216419,109.725,109.725,0,0
6706,222160,20/08/13,9823,300021,109.0125,109.0125,0,0
6707,222161,20/08/13,9823,300291,70.5375,120.4125,0,0
6708,222162,20/08/13,9823,327492,70.5375,120.4125,0,0
6709,222163,20/08/13,9823,216425,138.225,138.225,0,0
6710,222164,20/08/13,9823,216233,141.075,141.075,0,0
6711,222165,20/08/13,9823,217390,166.725,166.725,0,0
6712,222167,20/08/13,9823,217777,276.45,276.45,0,0
6713,222168,20/08/13,9823,219844,280.725,280.725,0,0
6714,222169,20/08/13,9823,219009,209.475,209.475,0,0
6715,222170,20/08/13,9823,219029,235.8375,341.2875,1,1
6716,222171,20/08/13,9823,222087,166.0125,227.2875,0,0
6717,222172,20/08/13,9823,320485,234.4125,234.4125,0,0
6718,222173,20/08/13,9823,378934,234.4125,234.4125,0,0
6719,222176,20/08/13,9823,222765,277.1625,277.1625,0,0
6720,222177,20/08/13,9823,223245,226.575,226.575,0,0
6721,222178,20/08/13,9823,223153,240.825,240.825,0,0
6722,222180,20/08/13,9823,245387,401.85,469.5375,1,1
6723,222181,20/08/13,9823,245338,401.85,469.5375,1,1
6724,222182,20/08/13,9823,600934,533.6625,533.6625,0,0
6725,222183,20/08/13,9823,547934,177.4125,177.4125,0,0
6726,222184,20/08/13,9823,673209,355.5375,355.5375,0,0
6727,222186,20/08/13,9837,216418,109.725,109.725,0,0
6728,222187,20/08/13,9837,216419,110.4375,110.4375,0,0
6729,222188,20/08/13,9837,300021,110.4375,110.4375,0,0
6730,222190,20/08/13,9837,216425,141.075,141.075,0,0
6731,222191,20/08/13,9837,216233,141.7875,141.7875,0,0
6732,222192,20/08/13,9837,217390,169.575,169.575,0,0
6733,222193,20/08/13,9837,217217,279.3,279.3,0,0
6734,222196,20/08/13,9837,219009,161.025,218.7375,0,0
6735,222197,20/08/13,9837,219029,246.525,341.2875,1,1
6736,222198,20/08/13,9837,222087,170.2875,227.2875,0,0
6737,222199,20/08/13,9837,222765,277.1625,277.1625,0,0
6738,222200,20/08/13,9837,223245,233.7,233.7,0,0
6739,222201,20/08/13,9837,223153,240.825,240.825,0,0
6740,222203,20/08/13,9837,245387,401.85,469.5375,1,1
6741,222204,20/08/13,9837,245338,401.85,469.5375,1,1
6742,222205,20/08/13,9809,216418,109.725,109.725,0,0
6743,222206,20/08/13,9809,216419,109.725,109.725,0,0
6744,222207,20/08/13,9809,300021,110.4375,110.4375,0,0
6745,222208,20/08/13,9809,216425,130.3875,130.3875,0,0
6746,222209,20/08/13,9809,216233,139.65,139.65,0,0
6747,222210,20/08/13,9809,217390,162.45,162.45,0,0
6748,222214,20/08/13,9809,219009,146.0625,198.075,0,0
6749,222215,20/08/13,9809,219029,250.8,341.2875,1,1
6750,222216,20/08/13,9809,222087,175.9875,227.2875,0,0
6751,222217,20/08/13,9809,222765,276.45,276.45,0,0
6752,222218,20/08/13,9809,223245,215.175,215.175,0,0
6753,222222,20/08/13,9809,245338,401.85,469.5375,1,1
6754,222223,20/08/13,9809,547934,177.4125,177.4125,0,0
6755,222225,20/08/13,9845,216418,109.0125,109.0125,0,0
6756,222226,20/08/13,9845,216419,109.725,109.725,0,0
6757,222227,20/08/13,9845,300021,109.725,109.725,0,0
6758,222230,20/08/13,9845,216425,138.9375,138.9375,0,0
6759,222231,20/08/13,9845,216233,138.225,138.225,0,0
6760,222232,20/08/13,9845,217390,162.45,162.45,0,0
6761,222233,20/08/13,9845,217217,285.0,285.0,0,0
6762,222236,20/08/13,9845,219009,183.1125,218.7375,0,0
6763,222237,20/08/13,9845,219029,235.125,337.725,1,1
6764,222238,20/08/13,9845,222087,160.3125,227.2875,0,0
6765,222239,20/08/13,9845,320485,234.4125,234.4125,0,0
6766,222243,20/08/13,9845,222765,277.1625,277.1625,0,0
6767,222244,20/08/13,9845,223245,232.275,232.275,0,0
6768,222245,20/08/13,9845,223153,240.825,240.825,0,0
6769,222247,20/08/13,9845,245387,401.85,469.5375,1,1
6770,222248,20/08/13,9845,245338,401.85,469.5375,1,1
6771,222249,20/08/13,9845,547934,177.4125,177.4125,0,0
6772,222252,20/08/13,9872,216418,87.6375,87.6375,0,0
6773,222253,20/08/13,9872,216419,88.35,88.35,0,0
6774,222254,20/08/13,9872,300021,89.0625,89.0625,0,0
6775,222255,20/08/13,9872,216425,116.1375,132.525,0,0
6776,222256,20/08/13,9872,216233,111.8625,131.1,0,0
6777,222257,20/08/13,9872,217390,136.8,136.8,0,0
6778,222258,20/08/13,9872,217217,270.0375,270.0375,0,0
6779,222259,20/08/13,9872,217777,260.0625,260.0625,0,0
6780,222260,20/08/13,9872,219844,262.2,262.2,0,0
6781,222261,20/08/13,9872,219009,178.8375,178.8375,0,0
6782,222262,20/08/13,9872,219029,234.4125,309.9375,1,1
6783,222263,20/08/13,9872,222087,183.825,243.675,0,0
6784,222264,20/08/13,9872,320485,232.275,232.275,0,0
6785,222265,20/08/13,9872,378934,218.7375,218.7375,0,0
6786,222267,20/08/13,9872,222765,239.4,239.4,0,0
6787,222268,20/08/13,9872,223245,213.0375,213.0375,0,0
6788,222269,20/08/13,9872,223153,212.325,212.325,0,0
6789,222271,20/08/13,9872,245387,391.1625,391.1625,1,1
6790,222272,20/08/13,9872,245338,391.1625,391.1625,1,0
6791,222273,20/08/13,9872,600934,562.1625,562.1625,0,0
6792,222275,20/08/13,9876,216418,84.7875,84.7875,0,0
6793,222279,20/08/13,9876,216233,116.1375,116.1375,0,0
6794,222280,20/08/13,9876,217390,128.9625,128.9625,0,0
6795,222281,20/08/13,9876,217217,252.225,252.225,0,0
6796,222282,20/08/13,9876,217777,270.0375,270.0375,0,0
6797,222283,20/08/13,9876,219009,175.275,175.275,0,0
6798,222284,20/08/13,9876,219029,235.8375,309.9375,1,1
6799,222285,20/08/13,9876,222087,166.725,242.25,0,0
6800,222286,20/08/13,9876,320485,234.4125,234.4125,0,0
6801,222287,20/08/13,9876,222765,239.4,239.4,0,0
6802,222288,20/08/13,9876,223245,205.2,205.2,0,0
6803,222289,20/08/13,9876,223153,212.325,212.325,0,0
6804,222292,20/08/13,9876,245338,391.1625,391.1625,1,1
6805,222294,20/08/13,9879,216418,71.9625,87.6375,0,1
6806,222295,20/08/13,9879,216419,71.9625,86.925,0,1
6807,222297,20/08/13,9879,216425,112.575,112.575,0,0
6808,222298,20/08/13,9879,216233,116.1375,116.1375,0,0
6809,222299,20/08/13,9879,217390,161.025,161.025,0,0
6810,222301,20/08/13,9879,217777,270.0375,270.0375,0,0
6811,222303,20/08/13,9879,219009,190.2375,190.2375,0,0
6812,222304,20/08/13,9879,219029,248.6625,327.0375,1,1
6813,222305,20/08/13,9879,222087,177.4125,241.5375,0,0
6814,222307,20/08/13,9879,222765,239.4,239.4,0,0
6815,222308,20/08/13,9879,223245,231.5625,231.5625,0,0
6816,222309,20/08/13,9879,223153,235.8375,235.8375,0,0
6817,222312,20/08/13,9880,216418,86.925,86.925,0,0
6818,222313,20/08/13,9880,216419,84.7875,84.7875,0,0
6819,222314,20/08/13,9880,300021,89.0625,89.0625,0,0
6820,222316,20/08/13,9880,216425,112.575,131.1,0,0
6821,222317,20/08/13,9880,216233,100.4625,128.25,0,0
6822,222318,20/08/13,9880,217390,125.4,125.4,0,0
6823,222319,20/08/13,9880,217217,251.5125,251.5125,0,0
6824,222320,20/08/13,9880,217777,258.6375,258.6375,0,0
6825,222321,20/08/13,9880,219844,264.3375,264.3375,0,0
6826,222322,20/08/13,9880,219009,173.1375,173.1375,0,0
6827,222323,20/08/13,9880,219029,233.7,311.3625,1,1
6828,222324,20/08/13,9880,222087,132.525,239.4,0,0
6829,222325,20/08/13,9880,320485,234.4125,234.4125,0,0
6830,222326,20/08/13,9880,378934,234.4125,234.4125,0,0
6831,222327,20/08/13,9880,222765,235.125,235.125,0,0
6832,222328,20/08/13,9880,223245,233.7,233.7,0,0
6833,222329,20/08/13,9880,223153,230.1375,230.1375,0,0
6834,222331,20/08/13,9880,245387,391.1625,391.1625,1,1
6835,222332,20/08/13,9880,245338,391.1625,391.1625,1,1
6836,222334,20/08/13,9881,216418,109.725,109.0125,0,1
6837,222335,20/08/13,9881,216419,109.725,109.725,0,1
6838,222336,20/08/13,9881,300021,109.725,109.725,0,0
6839,222337,20/08/13,9881,216425,132.525,132.525,0,0
6840,222338,20/08/13,9881,216233,138.9375,138.9375,0,0
6841,222339,20/08/13,9881,217390,174.5625,174.5625,0,0
6842,222341,20/08/13,9881,219844,272.175,272.175,0,0
6843,222342,20/08/13,9881,219009,162.45,218.7375,0,0
6844,222343,20/08/13,9881,219029,234.4125,333.45,1,0
6845,222344,20/08/13,9881,222087,110.4375,227.2875,0,0
6846,222345,20/08/13,9881,320485,234.4125,234.4125,0,0
6847,222346,20/08/13,9881,378934,234.4125,234.4125,0,0
6848,222347,20/08/13,9881,222765,276.45,276.45,0,0
6849,222348,20/08/13,9881,223245,225.8625,225.8625,0,0
6850,222351,20/08/13,9881,245387,401.85,469.5375,1,1
6851,222352,20/08/13,9881,245338,401.85,469.5375,1,1
6852,222358,20/08/13,9890,216418,109.725,109.725,0,0
6853,222359,20/08/13,9890,216419,110.4375,110.4375,0,0
6854,222360,20/08/13,9890,300021,110.4375,110.4375,0,0
6855,222361,20/08/13,9890,216425,136.0875,136.0875,0,0
6856,222362,20/08/13,9890,216233,140.3625,140.3625,0,0
6857,222363,20/08/13,9890,217390,162.45,162.45,0,0
6858,222367,20/08/13,9890,219009,190.2375,218.7375,0,0
6859,222368,20/08/13,9890,219029,234.4125,341.2875,1,1
6860,222369,20/08/13,9890,222087,131.1,227.2875,0,0
6861,222370,20/08/13,9890,222765,277.1625,277.1625,0,0
6862,222371,20/08/13,9890,223245,228.0,228.0,0,0
6863,222374,20/08/13,9890,245338,401.85,469.5375,1,1
6864,222375,20/08/13,9890,547934,177.4125,177.4125,0,0
6865,222376,20/08/13,9909,216418,110.4375,110.4375,0,0
6866,222377,20/08/13,9909,216419,109.725,109.725,0,0
6867,222378,20/08/13,9909,300021,110.4375,110.4375,0,0
6868,222379,20/08/13,9909,216425,133.95,133.95,0,0
6869,222380,20/08/13,9909,216233,141.075,141.075,0,0
6870,222381,20/08/13,9909,217390,174.5625,174.5625,0,0
6871,222385,20/08/13,9909,219009,206.625,206.625,0,0
6872,222386,20/08/13,9909,219029,245.1,341.2875,1,1
6873,222387,20/08/13,9909,222087,173.85,234.4125,0,0
6874,222388,20/08/13,9909,222765,193.0875,277.1625,0,0
6875,222389,20/08/13,9909,223245,225.8625,225.8625,0,0
6876,222390,20/08/13,9909,223153,240.825,240.825,0,0
6877,222392,20/08/13,9909,245387,401.85,469.5375,1,0
6878,222393,20/08/13,9909,245338,401.85,469.5375,1,0
6879,222396,20/08/13,9954,216419,87.6375,87.6375,0,0
6880,222398,20/08/13,9954,216425,113.2875,113.2875,0,0
6881,222399,20/08/13,9954,216233,114.7125,114.7125,0,0
6882,222400,20/08/13,9954,217390,133.95,133.95,0,0
6883,222401,20/08/13,9954,217217,253.65,253.65,0,0
6884,222404,20/08/13,9954,219009,151.7625,190.95,0,0
6885,222405,20/08/13,9954,219029,235.8375,309.9375,1,1
6886,222406,20/08/13,9954,222087,189.525,225.8625,0,0
6887,222407,20/08/13,9954,320485,234.4125,234.4125,0,0
6888,222408,20/08/13,9954,378934,234.4125,234.4125,0,0
6889,222409,20/08/13,9954,222765,239.4,239.4,0,0
6890,222410,20/08/13,9954,223245,199.5,213.0375,0,1
6891,222411,20/08/13,9954,223153,212.325,212.325,0,0
6892,222412,20/08/13,9954,398721,391.1625,391.1625,1,1
6893,222413,20/08/13,9954,245387,391.1625,391.1625,1,1
6894,222414,20/08/13,9954,245338,391.1625,391.1625,1,1
6895,222416,20/08/13,9954,547934,191.6625,191.6625,0,0
6896,222418,20/08/13,9961,216418,109.725,109.725,0,0
6897,222419,20/08/13,9961,216419,109.725,109.725,0,0
6898,222420,20/08/13,9961,300021,109.725,109.725,0,1
6899,222423,20/08/13,9961,216425,136.8,136.8,0,0
6900,222424,20/08/13,9961,216233,132.525,132.525,0,0
6901,222425,20/08/13,9961,217390,158.8875,158.8875,0,0
6902,222428,20/08/13,9961,219009,184.5375,218.7375,0,0
6903,222429,20/08/13,9961,219029,239.4,341.2875,1,1
6904,222430,20/08/13,9961,222087,131.1,227.2875,0,0
6905,222431,20/08/13,9961,320485,234.4125,234.4125,0,0
6906,222432,20/08/13,9961,378934,234.4125,234.4125,0,0
6907,222434,20/08/13,9961,222765,275.7375,275.7375,0,0
6908,222435,20/08/13,9961,223245,223.0125,223.0125,0,0
6909,222436,20/08/13,9961,223153,240.825,240.825,0,0
6910,222438,20/08/13,9961,245387,401.85,469.5375,1,1
6911,222439,20/08/13,9961,245338,401.85,469.5375,1,0
6912,222441,20/08/13,9961,547934,177.4125,177.4125,0,0
6913,222444,20/08/13,9984,216418,87.6375,87.6375,0,0
6914,222445,20/08/13,9984,216419,86.925,86.925,0,0
6915,222446,20/08/13,9984,300021,87.6375,87.6375,0,0
6916,222448,20/08/13,9984,216425,109.0125,133.95,0,0
6917,222449,20/08/13,9984,216233,115.425,133.2375,0,0
6918,222450,20/08/13,9984,217390,172.425,172.425,0,0
6919,222454,20/08/13,9984,219009,190.2375,218.025,0,0
6920,222455,20/08/13,9984,219029,234.4125,327.0375,1,1
6921,222456,20/08/13,9984,222087,180.975,241.5375,0,0
6922,222457,20/08/13,9984,320485,222.3,222.3,0,0
6923,222458,20/08/13,9984,378934,234.4125,234.4125,0,0
6924,222459,20/08/13,9984,222765,239.4,239.4,0,0
6925,222460,20/08/13,9984,223245,231.5625,231.5625,0,0
6926,222461,20/08/13,9984,223153,235.8375,235.8375,0,0
6927,222464,20/08/13,9984,245338,392.5875,401.85,1,1
6928,222465,20/08/13,9984,547934,191.6625,191.6625,0,0
6929,222466,20/08/13,9984,679023,234.4125,234.4125,0,0
6930,222467,27/08/13,8091,216418,111.8625,111.8625,0,0
6931,222468,27/08/13,8091,216419,113.2875,113.2875,0,0
6932,222469,27/08/13,8091,216425,133.2375,133.2375,0,0
6933,222470,27/08/13,8091,216233,133.95,133.95,0,0
6934,222471,27/08/13,8091,217390,154.6125,175.9875,0,0
6935,222475,27/08/13,8091,219009,146.0625,210.9,0,0
6936,222476,27/08/13,8091,219029,272.8875,341.2875,0,1
6937,222479,27/08/13,8091,223245,200.2125,200.2125,0,0
6938,222480,27/08/13,8091,223153,240.825,240.825,0,0
6939,222482,27/08/13,8095,216418,112.575,112.575,0,0
6940,222483,27/08/13,8095,216419,111.8625,111.8625,0,0
6941,222484,27/08/13,8095,300021,111.8625,111.8625,0,0
6942,222487,27/08/13,8095,216425,130.3875,130.3875,0,0
6943,222488,27/08/13,8095,216233,131.1,131.1,0,0
6944,222489,27/08/13,8095,217390,166.0125,166.0125,0,0
6945,222492,27/08/13,8095,219844,280.0125,280.0125,0,0
6946,222493,27/08/13,8095,219009,196.65,218.7375,0,0
6947,222494,27/08/13,8095,219029,242.25,341.2875,0,1
6948,222495,27/08/13,8095,222087,141.7875,227.2875,0,0
6949,222496,27/08/13,8095,320485,234.4125,234.4125,0,1
6950,222497,27/08/13,8095,378934,234.4125,234.4125,0,1
6951,222498,27/08/13,8095,222765,277.1625,277.1625,0,0
6952,222499,27/08/13,8095,223245,223.725,223.725,0,0
6953,222500,27/08/13,8095,223153,240.825,240.825,0,0
6954,222502,27/08/13,8095,245387,401.85,469.5375,0,1
6955,222503,27/08/13,8095,245338,401.85,469.5375,0,0
6956,222504,27/08/13,8095,547934,177.4125,177.4125,0,0
6957,222507,27/08/13,8094,216418,88.35,88.35,0,0
6958,222508,27/08/13,8094,216419,87.6375,87.6375,0,0
6959,222509,27/08/13,8094,300021,88.35,88.35,0,0
6960,222510,27/08/13,8094,300291,70.5375,109.725,0,1
6961,222512,27/08/13,8094,216425,109.0125,109.0125,0,0
6962,222513,27/08/13,8094,216233,111.8625,131.8125,0,0
6963,222514,27/08/13,8094,217390,160.3125,160.3125,0,0
6964,222515,27/08/13,8094,217217,259.35,259.35,0,0
6965,222516,27/08/13,8094,217777,257.925,257.925,0,0
6966,222517,27/08/13,8094,219844,265.7625,265.7625,0,0
6967,222518,27/08/13,8094,219009,195.9375,195.9375,0,0
6968,222519,27/08/13,8094,219029,236.55,327.0375,0,1
6969,222520,27/08/13,8094,222087,203.0625,241.5375,0,0
6970,222521,27/08/13,8094,320485,234.4125,234.4125,0,0
6971,222522,27/08/13,8094,378934,234.4125,234.4125,0,0
6972,222523,27/08/13,8094,222765,239.4,239.4,0,0
6973,222524,27/08/13,8094,223245,241.5375,241.5375,0,0
6974,222525,27/08/13,8094,223153,228.0,228.0,0,0
6975,222526,27/08/13,8094,398721,401.85,401.85,0,0
6976,222527,27/08/13,8094,245387,401.85,401.85,0,0
6977,222528,27/08/13,8094,245338,401.85,401.85,0,0
6978,222530,27/08/13,8094,547934,191.6625,191.6625,0,0
6979,222531,27/08/13,8094,679023,186.675,234.4125,0,1
6980,222532,27/08/13,8094,546789,188.1,232.9875,0,1
6981,222533,27/08/13,8063,216418,89.0625,89.0625,0,0
6982,222534,27/08/13,8063,216419,87.6375,86.2125,0,1
6983,222537,27/08/13,8063,216233,114.0,134.6625,0,0
6984,222538,27/08/13,8063,217390,128.9625,128.9625,0,0
6985,222539,27/08/13,8063,217217,259.35,259.35,0,0
6986,222540,27/08/13,8063,217777,264.3375,264.3375,0,0
6987,222542,27/08/13,8063,219009,183.1125,183.1125,0,0
6988,222543,27/08/13,8063,219029,235.8375,309.9375,0,1
6989,222544,27/08/13,8063,222087,200.2125,238.6875,0,0
6990,222545,27/08/13,8063,320485,234.4125,234.4125,0,0
6991,222546,27/08/13,8063,378934,234.4125,234.4125,0,0
6992,222548,27/08/13,8063,222765,239.4,239.4,0,0
6993,222549,27/08/13,8063,223245,213.0375,213.0375,0,0
6994,222550,27/08/13,8063,223153,212.325,212.325,0,0
6995,222552,27/08/13,8063,245387,391.1625,391.1625,0,0
6996,222553,27/08/13,8063,245338,391.1625,391.1625,0,0
6997,222555,27/08/13,8063,547934,191.6625,191.6625,0,0
6998,222556,27/08/13,8063,679023,187.3875,234.4125,0,0
6999,222557,27/08/13,8063,546789,190.95,234.4125,0,0
7000,222558,27/08/13,8023,216418,112.575,109.725,0,1
7001,222559,27/08/13,8023,216419,111.8625,109.725,0,1
7002,222560,27/08/13,8023,300021,113.2875,113.2875,0,0
7003,222561,27/08/13,8023,300291,74.1,118.9875,0,0
7004,222563,27/08/13,8023,216425,136.8,136.8,0,0
7005,222564,27/08/13,8023,216233,137.5125,137.5125,0,0
7006,222565,27/08/13,8023,217390,163.875,163.875,0,0
7007,222569,27/08/13,8023,219009,198.7875,198.7875,0,0
7008,222570,27/08/13,8023,219029,235.125,341.2875,0,1
7009,222571,27/08/13,8023,222087,188.1,223.0125,0,0
7010,222572,27/08/13,8023,320485,234.4125,234.4125,0,0
7011,222573,27/08/13,8023,378934,234.4125,234.4125,0,0
7012,222575,27/08/13,8023,222765,277.1625,277.1625,0,0
7013,222576,27/08/13,8023,223245,230.1375,230.1375,0,0
7014,222577,27/08/13,8023,223153,240.825,240.825,0,0
7015,222578,27/08/13,8023,398721,401.85,469.5375,0,0
7016,222579,27/08/13,8023,245387,401.85,469.5375,0,0
7017,222580,27/08/13,8023,245338,401.85,469.5375,0,0
7018,222581,27/08/13,8023,600934,533.6625,533.6625,0,0
7019,222582,27/08/13,8023,547934,177.4125,177.4125,0,0
7020,222584,27/08/13,8023,545621,270.75,355.5375,1,0
7021,222585,27/08/13,8058,216418,110.4375,110.4375,0,0
7022,222586,27/08/13,8058,216419,112.575,109.725,0,1
7023,222588,27/08/13,8058,216425,138.225,138.225,0,0
7024,222589,27/08/13,8058,216233,138.9375,138.9375,0,0
7025,222590,27/08/13,8058,217390,156.0375,177.4125,0,0
7026,222593,27/08/13,8058,219844,278.5875,278.5875,0,0
7027,222594,27/08/13,8058,219009,177.4125,218.7375,0,0
7028,222595,27/08/13,8058,219029,240.825,339.8625,0,1
7029,222596,27/08/13,8058,222087,148.2,227.2875,0,0
7030,222597,27/08/13,8058,320485,234.4125,234.4125,0,0
7031,222598,27/08/13,8058,378934,234.4125,234.4125,0,0
7032,222599,27/08/13,8058,222765,277.1625,277.1625,0,0
7033,222600,27/08/13,8058,223245,233.7,233.7,0,0
7034,222603,27/08/13,8058,245387,401.85,469.5375,0,0
7035,222604,27/08/13,8058,245338,401.85,469.5375,0,0
7036,222608,27/08/13,8222,216418,112.575,112.575,0,0
7037,222609,27/08/13,8222,216419,112.575,112.575,0,0
7038,222610,27/08/13,8222,300021,112.575,112.575,0,0
7039,222611,27/08/13,8222,300291,70.5375,116.85,0,0
7040,222613,27/08/13,8222,216425,136.0875,136.0875,0,0
7041,222614,27/08/13,8222,216233,138.9375,138.9375,0,0
7042,222615,27/08/13,8222,217390,158.8875,158.8875,0,0
7043,222617,27/08/13,8222,219009,188.8125,188.8125,0,0
7044,222618,27/08/13,8222,219029,235.8375,341.2875,0,1
7045,222619,27/08/13,8222,222087,177.4125,227.2875,0,0
7046,222620,27/08/13,8222,320485,218.025,218.025,0,0
7047,222621,27/08/13,8222,378934,234.4125,234.4125,0,0
7048,222623,27/08/13,8222,222765,277.1625,277.1625,0,0
7049,222624,27/08/13,8222,223245,224.4375,224.4375,0,0
7050,222626,27/08/13,8222,398721,401.85,469.5375,0,0
7051,222627,27/08/13,8222,245387,401.85,469.5375,0,0
7052,222628,27/08/13,8222,245338,401.85,469.5375,0,0
7053,222630,27/08/13,8222,547934,177.4125,177.4125,0,0
7054,222633,27/08/13,8121,216418,86.925,86.925,0,0
7055,222637,27/08/13,8121,216425,116.1375,131.1,0,0
7056,222638,27/08/13,8121,216233,106.1625,106.1625,0,0
7057,222639,27/08/13,8121,217390,131.1,131.1,0,0
7058,222640,27/08/13,8121,217217,265.7625,265.7625,0,0
7059,222641,27/08/13,8121,217777,258.6375,258.6375,0,0
7060,222642,27/08/13,8121,219844,260.0625,260.0625,0,0
7061,222643,27/08/13,8121,219009,185.25,185.25,0,0
7062,222644,27/08/13,8121,219029,234.4125,309.9375,0,1
7063,222645,27/08/13,8121,222087,218.7375,218.7375,0,0
7064,222646,27/08/13,8121,320485,234.4125,234.4125,0,0
7065,222647,27/08/13,8121,378934,234.4125,234.4125,0,0
7066,222649,27/08/13,8121,222765,227.2875,227.2875,0,0
7067,222650,27/08/13,8121,223245,205.9125,205.9125,0,0
7068,222651,27/08/13,8121,223153,212.325,212.325,0,0
7069,222652,27/08/13,8121,398721,391.1625,391.1625,0,0
7070,222653,27/08/13,8121,245387,391.1625,391.1625,0,0
7071,222654,27/08/13,8121,245338,391.1625,391.1625,0,0
7072,222655,27/08/13,8218,216418,85.5,85.5,0,0
7073,222656,27/08/13,8218,216419,86.925,86.925,0,0
7074,222658,27/08/13,8218,216425,115.425,115.425,0,0
7075,222659,27/08/13,8218,216233,111.8625,111.8625,0,0
